Timestamp,SampleNr,AccX [mg],AccY [mg],AccZ [mg],GyrX [rad/s],GyrY [rad/s],GyrZ [rad/s],MagX [mGs],MagY [mGs],-MagZ [mGs],Battery [mV],Temperature [0.1C],Pressure[Pa]
12:55:54.339,10613,-150.390625,524.4140625,-850.5859375,-0.1111774733520388,-0.07941248096574201,-0.04276056667386108,-1810,-1555,-923,3832,312,100645
12:55:54.359,10614,-152.34375,529.296875,-838.8671875,-0.052534410485029326,-0.06841690667817772,-0.06108652381980154,-1810,-1555,-923,3832,312,100645
12:55:54.369,10615,-145.5078125,504.8828125,-830.078125,-0.01710422666954443,-0.06230825429619757,-0.05742133239061345,-1810,-1555,-923,3832,312,100645
12:55:54.389,10616,-147.4609375,486.328125,-830.078125,-0.0952949771588904,-0.07452555906015788,-0.06475171524898964,-1810,-1555,-923,3832,312,100645
12:55:54.410,10617,-149.4140625,499.0234375,-839.84375,-0.16004669240788005,-0.06841690667817772,-0.04520402762665313,-1819,-1561,-931,3832,312,100645
12:55:54.431,10618,-151.3671875,514.6484375,-844.7265625,-0.1343903524035634,-0.04398229715025711,-0.04398229715025711,-1819,-1561,-931,3832,312,100645
12:55:54.451,10619,-152.34375,508.7890625,-839.84375,-0.021991148575128554,-0.05009094953223726,-0.039095375244672985,-1819,-1561,-931,3832,312,100645
12:55:54.481,10620,-148.4375,491.2109375,-842.7734375,-0.007330382858376184,-0.06230825429619757,-0.03787364476827696,-1819,-1561,-931,3832,312,100645
12:55:54.502,10621,-151.3671875,500.0,-841.796875,-0.025656340004316647,-0.06841690667817772,-0.03298672286269283,-1819,-1561,-931,3832,312,100645
12:55:54.523,10622,-150.390625,494.140625,-863.28125,-0.04153883619746505,-0.06108652381980154,-0.01832595714594046,-1824,-1560,-930,3832,312,100645
12:55:54.543,10623,-158.203125,492.1875,-845.703125,-0.1270599695451872,-0.06963863715457375,-0.014660765716752368,-1824,-1560,-930,3832,312,100645
12:55:54.553,10624,-157.2265625,525.390625,-853.515625,-0.14905111812031577,-0.06841690667817772,-0.012217304763960306,-1824,-1560,-930,3832,312,100645
12:55:54.574,10625,-149.4140625,539.0625,-860.3515625,-0.05619960191421742,-0.07086036763096978,-0.01832595714594046,-1824,-1560,-930,3832,312,100645
12:55:54.594,10626,-146.484375,505.859375,-856.4453125,-0.026878070480712675,-0.0635299847725936,-0.03298672286269283,-1824,-1560,-930,3832,312,100645
12:55:54.614,10627,-153.3203125,509.765625,-844.7265625,-0.1551597705022959,-0.0952949771588904,-0.03543018381548489,-1816,-1556,-936,3832,312,100645
12:55:54.625,10628,-144.53125,540.0390625,-837.890625,-0.1710422666954443,-0.0830776723949301,-0.04276056667386108,-1816,-1556,-936,3832,312,100645
12:55:54.645,10629,-153.3203125,537.109375,-840.8203125,-0.08185594191853407,-0.06841690667817772,-0.04398229715025711,-1816,-1556,-936,3832,312,100645
12:55:54.665,10630,-154.296875,504.8828125,-837.890625,-0.05619960191421742,-0.051312680008633295,-0.06108652381980154,-1816,-1556,-936,3832,312,100645
12:55:54.686,10631,-151.3671875,509.765625,-839.84375,-0.11972958668681102,-0.06963863715457375,-0.06963863715457375,-1814,-1555,-941,3832,312,100645
12:55:54.706,10632,-149.4140625,514.6484375,-860.3515625,-0.08796459430051422,-0.06108652381980154,-0.0671951762017817,-1814,-1555,-941,3832,312,100645
12:55:54.716,10633,-151.3671875,500.9765625,-851.5625,-0.06841690667817772,-0.07696902001294993,-0.058643062867009474,-1814,-1555,-941,3832,312,100645
12:55:54.757,10634,-150.390625,511.71875,-837.890625,-0.0867428638241182,-0.07086036763096978,-0.052534410485029326,-1814,-1555,-941,3832,312,100645
12:55:54.778,10635,-156.25,540.0390625,-836.9140625,0.012217304763960306,-0.05986479334340551,-0.0635299847725936,-1814,-1555,-941,3832,312,100645
