Timestamp,SampleNr,AccX [mg],AccY [mg],AccZ [mg],GyrX [rad/s],GyrY [rad/s],GyrZ [rad/s],MagX [mGs],MagY [mGs],-MagZ [mGs],Battery [mV],Temperature [0.1C],Pressure[Pa]
12:55:1.851,7800,-122.0703125,619.140625,-784.1796875,-0.03420845333908886,-0.0158824961931484,0.029321531433504737,-2298,-2015,-2120,3784,334,100694
12:55:1.871,7801,-117.1875,626.953125,-776.3671875,-0.026878070480712675,-0.003665191429188092,0.006108652381980153,-2293,-2018,-2120,3784,334,100694
12:55:1.892,7802,-121.09375,629.8828125,-772.4609375,0.013439035240356337,-0.009773843811168246,0.006108652381980153,-2284,-2020,-2124,3784,334,100694
12:55:1.912,7803,-116.2109375,613.28125,-773.4375,-0.01832595714594046,-0.01710422666954443,0.009773843811168246,-2294,-2017,-2127,3784,334,100694
12:55:1.932,7804,-114.2578125,628.90625,-778.3203125,-0.0024434609527920616,-0.019547687622336492,0.0012217304763960308,-2295,-2019,-2111,3784,334,100694
12:55:1.942,7805,-111.328125,631.8359375,-769.53125,-0.012217304763960306,-0.004886921905584123,-0.003665191429188092,-2299,-2020,-2115,3784,334,100694
12:55:1.963,7806,-120.1171875,623.046875,-760.7421875,-0.004886921905584123,-0.012217304763960306,-0.009773843811168246,-2297,-2016,-2131,3784,334,100694
12:55:1.983,7807,-116.2109375,616.2109375,-764.6484375,0.008552113334772215,-0.01710422666954443,0.0,-2297,-2017,-2131,3784,334,100694
12:55:2.4,7808,-112.3046875,616.2109375,-764.6484375,0.021991148575128554,0.0012217304763960308,-0.007330382858376184,-2297,-2020,-2134,3784,334,100694
12:55:2.14,7809,-111.328125,601.5625,-764.6484375,-0.0012217304763960308,0.006108652381980153,0.0,-2297,-2021,-2120,3784,334,100694
12:55:2.35,7810,-116.2109375,608.3984375,-770.5078125,-0.03543018381548489,0.026878070480712675,-0.003665191429188092,-2298,-2020,-2123,3784,334,100694
12:55:2.55,7811,-119.140625,625.0,-761.71875,-0.012217304763960306,0.007330382858376184,0.0,-2285,-2019,-2114,3784,334,100694
12:55:2.76,7812,-126.953125,616.2109375,-766.6015625,-0.020769418098732523,0.008552113334772215,0.0012217304763960308,-2292,-2016,-2115,3784,334,100694
12:55:2.96,7813,-117.1875,629.8828125,-761.71875,0.003665191429188092,0.008552113334772215,0.012217304763960306,-2290,-2012,-2117,3784,334,100694
12:55:2.106,7814,-113.28125,621.09375,-776.3671875,-0.010995574287564277,0.004886921905584123,0.007330382858376184,-2293,-2020,-2116,3784,334,100694
12:55:2.127,7815,-115.234375,620.1171875,-776.3671875,-0.004886921905584123,0.019547687622336492,0.0024434609527920616,-2298,-2018,-2111,3784,334,100694
12:55:2.147,7816,-112.3046875,614.2578125,-772.4609375,0.0,0.008552113334772215,0.003665191429188092,-2291,-2017,-2118,3784,334,100694
12:55:2.167,7817,-108.3984375,626.953125,-778.3203125,-0.008552113334772215,0.01710422666954443,0.012217304763960306,-2292,-2019,-2118,3784,334,100694
12:55:2.177,7818,-118.1640625,636.71875,-777.34375,0.003665191429188092,0.020769418098732523,0.007330382858376184,-2291,-2023,-2119,3784,334,100694
12:55:2.198,7819,-108.3984375,618.1640625,-773.4375,-0.03054326190990077,0.0024434609527920616,-0.0158824961931484,-2286,-2016,-2112,3784,334,100694
12:55:2.218,7820,-109.375,620.1171875,-777.34375,-0.0158824961931484,-0.004886921905584123,-0.003665191429188092,-2290,-2016,-2120,3784,334,100694
12:55:2.238,7821,-112.3046875,631.8359375,-782.2265625,0.008552113334772215,-0.009773843811168246,0.0,-2299,-2012,-2119,3784,334,100694
12:55:2.259,7822,-106.4453125,625.0,-781.25,0.025656340004316647,-0.026878070480712675,-0.003665191429188092,-2296,-2014,-2121,3784,334,100694
12:55:2.341,7823,-105.46875,613.28125,-778.3203125,-0.012217304763960306,-0.024434609527920613,0.003665191429188092,-2291,-2012,-2118,3784,334,100694
12:55:2.362,7824,-122.0703125,624.0234375,-770.5078125,-0.0012217304763960308,-0.03298672286269283,0.0,-2295,-2018,-2125,3784,334,100694
12:55:2.382,7825,-118.1640625,634.765625,-764.6484375,0.007330382858376184,-0.003665191429188092,-0.0024434609527920616,-2292,-2016,-2133,3784,334,100694
12:55:2.403,7826,-107.421875,616.2109375,-767.578125,0.004886921905584123,-0.024434609527920613,0.0,-2293,-2018,-2118,3784,334,100694
12:55:2.423,7827,-110.3515625,603.515625,-765.625,-0.006108652381980153,-0.0158824961931484,-0.0012217304763960308,-2294,-2018,-2122,3784,334,100694
12:55:2.434,7828,-119.140625,617.1875,-764.6484375,-0.006108652381980153,-0.014660765716752368,0.003665191429188092,-2292,-2020,-2111,3784,334,100694
12:55:2.454,7829,-116.2109375,626.953125,-758.7890625,0.006108652381980153,0.003665191429188092,0.0012217304763960308,-2293,-2019,-2124,3784,334,100694
12:55:2.475,7830,-112.3046875,619.140625,-766.6015625,-0.007330382858376184,0.0024434609527920616,0.0,-2269,-2006,-2110,3784,334,100694
12:55:2.495,7831,-114.2578125,601.5625,-766.6015625,-0.014660765716752368,0.009773843811168246,0.009773843811168246,-2293,-2010,-2119,3784,334,100694
12:55:2.505,7832,-124.0234375,620.1171875,-767.578125,-0.026878070480712675,0.003665191429188092,0.01710422666954443,-2299,-2012,-2115,3784,334,100694
12:55:2.526,7833,-113.28125,635.7421875,-767.578125,-0.009773843811168246,-0.0012217304763960308,0.004886921905584123,-2299,-2013,-2124,3784,334,100694
12:55:2.567,7834,-107.421875,639.6484375,-775.390625,0.02809980095710871,0.019547687622336492,0.0024434609527920616,-2299,-2016,-2126,3784,334,100694
12:55:2.588,7835,-113.28125,622.0703125,-781.25,0.01710422666954443,0.004886921905584123,0.0,-2294,-2015,-2130,3784,334,100694
12:55:2.598,7836,-108.3984375,616.2109375,-781.25,-0.013439035240356337,-0.003665191429188092,0.010995574287564277,-2300,-2019,-2126,3784,334,100694
12:55:2.618,7837,-111.328125,620.1171875,-768.5546875,-0.008552113334772215,-0.0158824961931484,0.004886921905584123,-2294,-2015,-2120,3784,334,100694
12:55:2.639,7838,-111.328125,622.0703125,-775.390625,-0.026878070480712675,-0.024434609527920613,0.0024434609527920616,-2297,-2017,-2110,3784,334,100694
12:55:2.659,7839,-109.375,638.671875,-778.3203125,0.013439035240356337,-0.021991148575128554,0.0024434609527920616,-2296,-2017,-2122,3784,334,100694
12:55:2.670,7840,-104.4921875,623.046875,-763.671875,0.03787364476827696,-0.019547687622336492,-0.019547687622336492,-2300,-2020,-2119,3784,334,100694
12:55:2.690,7841,-112.3046875,603.515625,-765.625,0.012217304763960306,-0.019547687622336492,-0.0158824961931484,-2282,-2011,-2109,3784,334,100692
12:55:2.711,7842,-109.375,606.4453125,-765.625,-0.0158824961931484,-0.004886921905584123,-0.0158824961931484,-2292,-2020,-2119,3784,334,100692
12:55:2.731,7843,-116.2109375,624.0234375,-759.765625,-0.014660765716752368,0.010995574287564277,-0.0158824961931484,-2296,-2019,-2104,3784,334,100692
12:55:2.741,7844,-113.28125,628.90625,-757.8125,0.010995574287564277,-0.0012217304763960308,0.0,-2297,-2018,-2106,3784,334,100692
12:55:2.762,7845,-116.2109375,608.3984375,-748.046875,0.03054326190990077,-0.0024434609527920616,0.0012217304763960308,-2297,-2018,-2117,3784,334,100692
12:55:2.782,7846,-106.4453125,606.4453125,-746.09375,0.014660765716752368,0.02809980095710871,-0.004886921905584123,-2298,-2014,-2122,3784,334,100692
12:55:2.802,7847,-115.234375,605.46875,-760.7421875,0.013439035240356337,0.03054326190990077,0.014660765716752368,-2294,-2014,-2115,3784,334,100692
12:55:2.823,7848,-109.375,589.84375,-758.7890625,-0.0012217304763960308,0.03665191429188092,0.05009094953223726,-2293,-2012,-2110,3784,334,100692
12:55:2.833,7849,-110.3515625,595.703125,-741.2109375,0.052534410485029326,0.05497787143782139,0.04276056667386108,-2293,-2022,-2106,3784,334,100692
12:55:2.853,7850,-108.3984375,597.65625,-753.90625,0.06475171524898964,0.08185594191853407,0.07819075048934597,-2291,-2014,-2124,3784,334,100692
12:55:2.874,7851,-109.375,600.5859375,-741.2109375,0.023212879051524585,0.10629055144645469,0.08796459430051422,-2288,-2021,-2122,3784,334,100692
12:55:2.894,7852,-89.84375,580.078125,-746.09375,0.048869219055841226,0.1038470904936626,0.12217304763960309,-2292,-2016,-2113,3784,334,100692
12:55:2.915,7853,-101.5625,549.8046875,-747.0703125,0.07086036763096978,0.10995574287564278,0.17837264955382048,-2288,-2021,-2110,3784,334,100692
12:55:2.925,7854,-127.9296875,602.5390625,-768.5546875,0.0952949771588904,0.14172073526193957,0.2162462943220974,-2291,-2019,-2111,3784,334,100692
12:55:2.945,7855,-83.0078125,630.859375,-762.6953125,0.0671951762017817,0.15882496193148402,0.2431243648028101,-2288,-2016,-2115,3784,334,100692
12:55:2.965,7856,-76.171875,614.2578125,-744.140625,0.12461650859239513,0.16126842288427604,0.23212879051524585,-2286,-2014,-2107,3784,334,100692
12:55:2.986,7857,-87.890625,590.8203125,-739.2578125,0.1820378409830086,0.19181168479417682,0.2431243648028101,-2288,-2018,-2126,3784,334,100692
12:55:3.57,7858,-73.2421875,588.8671875,-737.3046875,0.12950343049797927,0.2235766771804736,0.28099800957108706,-2274,-2018,-2116,3784,334,100692
12:55:3.78,7859,-58.59375,594.7265625,-748.046875,0.15760323145508798,0.2211332162276816,0.26022859147235455,-2279,-2019,-2119,3784,334,100692
12:55:3.88,7860,-59.5703125,579.1015625,-749.0234375,0.2651155133779387,0.2345722514680379,0.25900686099595854,-2274,-2016,-2117,3784,334,100692
12:55:3.109,7861,-56.640625,564.453125,-733.3984375,0.3530801076784529,0.2846632010002752,0.2871066619530672,-2269,-2020,-2107,3784,334,100692
12:55:3.129,7862,-51.7578125,555.6640625,-738.28125,0.3298672286269283,0.33964107243809655,0.2919935838586513,-2268,-2021,-2119,3784,334,100692
12:55:3.150,7863,-28.3203125,544.921875,-753.90625,0.29810223624063154,0.3872885610175418,0.2932153143350474,-2264,-2024,-2115,3784,334,100692
12:55:3.160,7864,-26.3671875,548.828125,-762.6953125,0.27977627909469105,0.40927970959267035,0.30543261909900765,-2265,-2030,-2101,3784,334,100692
12:55:3.180,7865,-15.625,547.8515625,-726.5625,0.3017674276698196,0.43860124102617504,0.33597588100890846,-2258,-2027,-2109,3784,334,100692
12:55:3.200,7866,13.671875,537.109375,-740.234375,0.2516764781375823,0.5033529562751646,0.3652974124424132,-2254,-2032,-2101,3784,334,100692
12:55:3.221,7867,-10.7421875,590.8203125,-780.2734375,0.23212879051524585,0.55710909723659,0.3738495257771854,-2251,-2032,-2106,3784,334,100692
