Timestamp,SampleNr,AccX [mg],AccY [mg],AccZ [mg],GyrX [rad/s],GyrY [rad/s],GyrZ [rad/s],MagX [mGs],MagY [mGs],-MagZ [mGs],Battery [mV],Temperature [0.1C],Pressure[Pa]
12:55:37.466,9579,-140.625,574.21875,-795.8984375,-0.006108652381980153,-0.007330382858376184,-0.03054326190990077,-2304,-2032,-2130,3784,334,100697
12:55:37.477,9580,-125.9765625,576.171875,-797.8515625,-0.0476474885794452,-0.0158824961931484,-0.02809980095710871,-2297,-2037,-2125,3784,334,100697
12:55:37.487,9581,-134.765625,576.171875,-789.0625,-0.03298672286269283,-0.006108652381980153,-0.020769418098732523,-2305,-2037,-2134,3784,334,100697
12:55:37.507,9582,-148.4375,594.7265625,-784.1796875,0.05986479334340551,-0.014660765716752368,-0.03787364476827696,-2305,-2046,-2135,3784,334,100697
12:55:37.527,9583,-137.6953125,583.0078125,-786.1328125,0.02809980095710871,-0.025656340004316647,-0.021991148575128554,-2302,-2038,-2128,3784,334,100697
12:55:37.548,9584,-132.8125,598.6328125,-785.15625,0.0,-0.0158824961931484,-0.0317649923862968,-2305,-2036,-2128,3784,334,100697
12:55:37.568,9585,-139.6484375,584.9609375,-791.015625,-0.01710422666954443,0.0012217304763960308,-0.009773843811168246,-2309,-2039,-2132,3784,334,100697
12:55:37.579,9586,-137.6953125,589.84375,-786.1328125,-0.04520402762665313,0.0158824961931484,-0.014660765716752368,-2311,-2045,-2135,3784,334,100697
12:55:37.599,9587,-141.6015625,596.6796875,-791.015625,-0.024434609527920613,0.012217304763960306,-0.009773843811168246,-2300,-2041,-2137,3784,334,100697
12:55:37.620,9588,-137.6953125,605.46875,-784.1796875,-0.0012217304763960308,0.01832595714594046,-0.02809980095710871,-2310,-2038,-2126,3784,334,100697
12:55:37.640,9589,-143.5546875,572.265625,-789.0625,0.04153883619746505,-0.004886921905584123,-0.019547687622336492,-2306,-2038,-2126,3784,334,100697
12:55:37.651,9590,-147.4609375,559.5703125,-798.828125,-0.021991148575128554,0.013439035240356337,-0.03543018381548489,-2305,-2042,-2122,3784,334,100697
12:55:37.671,9591,-143.5546875,583.0078125,-793.9453125,-0.029321531433504737,-0.009773843811168246,-0.021991148575128554,-2287,-2031,-2123,3784,334,100688
12:55:37.691,9592,-137.6953125,603.515625,-798.828125,0.021991148575128554,-0.0012217304763960308,-0.03420845333908886,-2304,-2040,-2130,3784,334,100688
12:55:37.712,9593,-146.484375,588.8671875,-797.8515625,0.026878070480712675,0.007330382858376184,-0.023212879051524585,-2306,-2038,-2139,3784,334,100688
12:55:37.732,9594,-146.484375,569.3359375,-799.8046875,-0.029321531433504737,-0.0024434609527920616,-0.021991148575128554,-2306,-2041,-2122,3784,334,100688
12:55:37.743,9595,-135.7421875,579.1015625,-799.8046875,-0.03543018381548489,-0.012217304763960306,-0.007330382858376184,-2300,-2041,-2125,3784,334,100688
12:55:37.763,9596,-140.625,603.515625,-799.8046875,-0.007330382858376184,-0.026878070480712675,-0.0158824961931484,-2309,-2040,-2118,3784,334,100688
12:55:37.784,9597,-146.484375,574.21875,-791.9921875,-0.0317649923862968,-0.0158824961931484,-0.021991148575128554,-2307,-2041,-2130,3784,334,100688
12:55:37.804,9598,-137.6953125,583.0078125,-796.875,-0.019547687622336492,-0.039095375244672985,-0.019547687622336492,-2288,-2034,-2131,3784,334,100688
12:55:37.824,9599,-135.7421875,570.3125,-791.9921875,-0.01832595714594046,-0.04642575810304917,-0.024434609527920613,-2307,-2044,-2126,3784,334,100688
12:55:37.835,9600,-141.6015625,568.359375,-791.015625,-0.008552113334772215,-0.05742133239061345,-0.004886921905584123,-2295,-2035,-2135,3784,334,100688
12:55:37.855,9601,-148.4375,597.65625,-794.921875,0.008552113334772215,-0.025656340004316647,0.0,-2290,-2031,-2132,3784,334,100688
12:55:37.876,9602,-142.578125,610.3515625,-786.1328125,0.05497787143782139,-0.03298672286269283,-0.008552113334772215,-2314,-2046,-2125,3784,334,100688
12:55:37.896,9603,-144.53125,592.7734375,-777.34375,0.07574728953655392,-0.04520402762665313,-0.03787364476827696,-2312,-2036,-2131,3784,334,100688
12:55:37.906,9604,-149.4140625,561.5234375,-777.34375,0.010995574287564277,-0.04520402762665313,-0.024434609527920613,-2311,-2041,-2133,3784,334,100688
12:55:37.927,9605,-141.6015625,564.453125,-793.9453125,-0.013439035240356337,-0.04642575810304917,-0.0012217304763960308,-2300,-2040,-2128,3784,334,100688
12:55:37.948,9606,-139.6484375,602.5390625,-795.8984375,-0.02809980095710871,-0.012217304763960306,0.0,-2306,-2039,-2135,3784,334,100688
