Timestamp,SampleNr,AccX [mg],AccY [mg],AccZ [mg],GyrX [rad/s],GyrY [rad/s],GyrZ [rad/s],MagX [mGs],MagY [mGs],-MagZ [mGs],Battery [mV],Temperature [0.1C],Pressure[Pa]
12:18:26.745,16854,-146.484375,325.1953125,-925.78125,-0.006108652381980153,-0.07941248096574201,-0.020769418098732523,-1824,-1646,-922,3878,311,100639
12:18:26.755,16855,-143.5546875,310.546875,-925.78125,-0.009773843811168246,-0.07208209810736582,-0.020769418098732523,-1824,-1646,-922,3878,311,100639
12:18:26.776,16856,-139.6484375,308.59375,-917.96875,-0.06475171524898964,-0.07086036763096978,0.0,-1824,-1649,-920,3878,311,100639
12:18:26.786,16857,-145.5078125,315.4296875,-914.0625,-0.1551597705022959,-0.06230825429619757,-0.021991148575128554,-1824,-1649,-920,3878,311,100639
12:18:26.806,16858,-147.4609375,334.9609375,-910.15625,-0.1270599695451872,-0.058643062867009474,-0.0317649923862968,-1824,-1649,-920,3878,311,100639
12:18:26.919,16859,-142.578125,323.2421875,-918.9453125,-0.03665191429188092,-0.0476474885794452,-0.01710422666954443,-1824,-1649,-920,3878,311,100639
12:18:26.940,16860,-144.53125,305.6640625,-925.78125,0.0158824961931484,-0.04398229715025711,-0.003665191429188092,-1824,-1649,-920,3878,311,100639
12:18:26.950,16861,-139.6484375,295.8984375,-923.828125,-0.07819075048934597,-0.058643062867009474,0.012217304763960306,-1827,-1649,-928,3878,311,100639
12:18:26.970,16862,-148.4375,320.3125,-927.734375,-0.17592918860102844,-0.0635299847725936,0.004886921905584123,-1827,-1649,-928,3878,311,100639
12:18:26.991,16863,-141.6015625,351.5625,-926.7578125,-0.16859880574265224,-0.05009094953223726,-0.010995574287564277,-1827,-1649,-928,3878,311,100639
12:18:27.11,16864,-152.34375,323.2421875,-916.9921875,-0.08796459430051422,-0.04520402762665313,-0.023212879051524585,-1827,-1649,-928,3878,311,100639
12:18:27.32,16865,-144.53125,313.4765625,-918.9453125,-0.07330382858376185,-0.04642575810304917,-0.029321531433504737,-1827,-1649,-928,3878,311,100639
12:18:27.42,16866,-139.6484375,323.2421875,-933.59375,-0.1111774733520388,-0.052534410485029326,-0.010995574287564277,-1826,-1646,-916,3878,311,100639
12:18:27.63,16867,-141.6015625,330.078125,-931.640625,-0.10262536001726659,-0.048869219055841226,-0.023212879051524585,-1826,-1646,-916,3878,311,100639
12:18:27.83,16868,-143.5546875,333.984375,-931.640625,-0.10262536001726659,-0.04153883619746505,-0.029321531433504737,-1826,-1646,-916,3878,311,100639
12:18:27.103,16869,-134.765625,337.890625,-926.7578125,-0.09162978572970232,-0.051312680008633295,-0.03420845333908886,-1826,-1646,-916,3878,311,100639
12:18:27.113,16870,-140.625,335.9375,-922.8515625,-0.07086036763096978,-0.05375614096142535,-0.021991148575128554,-1818,-1645,-933,3878,311,100639
12:18:27.133,16871,-139.6484375,331.0546875,-930.6640625,-0.07941248096574201,-0.06108652381980154,-0.010995574287564277,-1818,-1645,-933,3878,311,100639
12:18:27.154,16872,-134.765625,337.890625,-928.7109375,-0.10262536001726659,-0.07696902001294993,-0.0158824961931484,-1818,-1645,-933,3878,311,100639
12:18:27.174,16873,-137.6953125,348.6328125,-926.7578125,-0.0867428638241182,-0.05497787143782139,-0.023212879051524585,-1818,-1645,-933,3878,311,100639
12:18:27.195,16874,-138.671875,327.1484375,-918.9453125,-0.07941248096574201,-0.04398229715025711,-0.04153883619746505,-1818,-1645,-933,3878,311,100639
12:18:27.205,16875,-131.8359375,321.2890625,-929.6875,-0.09162978572970232,-0.048869219055841226,-0.05619960191421742,-1827,-1644,-922,3878,311,100639
12:18:27.226,16876,-134.765625,342.7734375,-955.078125,-0.11239920382843484,-0.0476474885794452,-0.03665191429188092,-1827,-1644,-922,3878,311,100639
12:18:27.246,16877,-135.7421875,326.171875,-945.3125,-0.06475171524898964,-0.07086036763096978,-0.023212879051524585,-1827,-1644,-922,3878,311,100640
12:18:27.267,16878,-139.6484375,324.21875,-937.5,-0.08185594191853407,-0.06230825429619757,-0.0317649923862968,-1827,-1644,-922,3878,311,100640
12:18:27.277,16879,-137.6953125,344.7265625,-945.3125,-0.08796459430051422,-0.0830776723949301,-0.0317649923862968,-1827,-1644,-922,3878,311,100640
12:18:27.298,16880,-131.8359375,330.078125,-943.359375,-0.048869219055841226,-0.07696902001294993,-0.04520402762665313,-1823,-1639,-923,3878,311,100640
12:18:27.318,16881,-140.625,323.2421875,-962.890625,-0.0830776723949301,-0.07696902001294993,-0.03665191429188092,-1823,-1639,-923,3878,311,100640
12:18:27.339,16882,-139.6484375,330.078125,-957.03125,-0.09651670763528641,-0.09040805525330627,-0.01710422666954443,-1823,-1639,-923,3878,311,100640
12:18:27.359,16883,-140.625,357.421875,-939.453125,-0.07208209810736582,-0.1075122819228507,-0.020769418098732523,-1823,-1639,-923,3878,311,100640
12:18:27.370,16884,-145.5078125,359.375,-939.453125,-0.03298672286269283,-0.11606439525762292,-0.039095375244672985,-1823,-1642,-925,3878,311,100640
12:18:27.390,16885,-141.6015625,340.8203125,-933.59375,-0.04153883619746505,-0.11606439525762292,-0.06108652381980154,-1823,-1642,-925,3878,311,100640
12:18:27.410,16886,-139.6484375,342.7734375,-929.6875,-0.06230825429619757,-0.11728612573401895,-0.07574728953655392,-1823,-1642,-925,3878,311,100640
12:18:27.431,16887,-143.5546875,332.03125,-917.96875,-0.06963863715457375,-0.1111774733520388,-0.07452555906015788,-1823,-1642,-925,3878,311,100640
12:18:27.451,16888,-149.4140625,321.2890625,-914.0625,-0.09040805525330627,-0.10873401239924674,-0.08185594191853407,-1823,-1642,-925,3878,311,100640
12:18:27.461,16889,-146.484375,322.265625,-908.203125,-0.12583823906879116,-0.10018189906447451,-0.07696902001294993,-1828,-1644,-924,3878,311,100640
12:18:27.481,16890,-147.4609375,317.3828125,-905.2734375,-0.0989601685880785,-0.10506882097005865,-0.06475171524898964,-1828,-1644,-924,3878,311,100640
12:18:27.502,16891,-148.4375,324.21875,-916.015625,-0.10018189906447451,-0.10629055144645469,-0.05375614096142535,-1828,-1644,-924,3878,311,100640
12:18:27.522,16892,-149.4140625,321.2890625,-922.8515625,-0.09651670763528641,-0.08918632477691024,-0.07330382858376185,-1828,-1644,-924,3878,311,100640
12:18:27.532,16893,-146.484375,315.4296875,-914.0625,-0.08552113334772216,-0.08796459430051422,-0.07330382858376185,-1828,-1644,-924,3878,311,100640
12:18:27.553,16894,-159.1796875,304.6875,-908.203125,-0.07208209810736582,-0.06597344572538566,-0.0671951762017817,-1828,-1644,-930,3878,311,100640
12:18:27.573,16895,-152.34375,321.2890625,-915.0390625,-0.0867428638241182,-0.051312680008633295,-0.058643062867009474,-1828,-1644,-930,3878,311,100640
12:18:27.593,16896,-147.4609375,312.5,-910.15625,-0.04642575810304917,-0.06597344572538566,-0.03054326190990077,-1828,-1644,-930,3878,311,100640
12:18:27.614,16897,-155.2734375,315.4296875,-925.78125,-0.07696902001294993,-0.05986479334340551,-0.025656340004316647,-1828,-1644,-930,3878,311,100640
12:18:27.624,16898,-151.3671875,324.21875,-925.78125,-0.07696902001294993,-0.0671951762017817,-0.03420845333908886,-1829,-1646,-905,3878,311,100640
12:18:27.645,16899,-148.4375,333.984375,-920.8984375,-0.09407324668249437,-0.07696902001294993,-0.04031710572106901,-1829,-1646,-905,3878,311,100640
12:18:27.665,16900,-151.3671875,329.1015625,-920.8984375,-0.06841690667817772,-0.05497787143782139,-0.0317649923862968,-1829,-1646,-905,3878,311,100640
12:18:27.686,16901,-156.25,332.03125,-915.0390625,-0.07452555906015788,-0.07208209810736582,-0.0317649923862968,-1829,-1646,-905,3878,311,100640
12:18:27.696,16902,-141.6015625,333.984375,-916.9921875,-0.09162978572970232,-0.0635299847725936,-0.048869219055841226,-1829,-1646,-905,3878,311,100640
12:18:27.716,16903,-150.390625,344.7265625,-925.78125,-0.06597344572538566,-0.05497787143782139,-0.04398229715025711,-1827,-1648,-920,3878,311,100640
12:18:27.737,16904,-149.4140625,326.171875,-914.0625,-0.052534410485029326,-0.06841690667817772,-0.052534410485029326,-1827,-1648,-920,3878,311,100640
12:18:27.757,16905,-150.390625,312.5,-903.3203125,-0.1111774733520388,-0.06475171524898964,-0.05009094953223726,-1827,-1648,-920,3878,311,100640
12:18:27.777,16906,-154.296875,344.7265625,-913.0859375,-0.11972958668681102,-0.05619960191421742,-0.06475171524898964,-1827,-1648,-920,3878,311,100640
12:18:27.788,16907,-155.2734375,338.8671875,-902.34375,-0.0476474885794452,-0.03787364476827696,-0.051312680008633295,-1827,-1648,-920,3878,311,100640
12:18:27.808,16908,-147.4609375,305.6640625,-892.578125,-0.006108652381980153,-0.0317649923862968,-0.039095375244672985,-1829,-1642,-918,3878,311,100640
12:18:27.828,16909,-153.3203125,309.5703125,-886.71875,-0.09773843811168245,-0.021991148575128554,-0.0476474885794452,-1829,-1642,-918,3878,311,100640
12:18:27.849,16910,-149.4140625,329.1015625,-908.203125,-0.10018189906447451,-0.010995574287564277,-0.025656340004316647,-1829,-1642,-918,3878,311,100640
12:18:27.869,16911,-146.484375,330.078125,-891.6015625,-0.0317649923862968,0.012217304763960306,-0.03298672286269283,-1829,-1642,-918,3878,311,100640
12:18:27.879,16912,-144.53125,306.640625,-887.6953125,-0.04520402762665313,0.009773843811168246,-0.0317649923862968,-1826,-1643,-916,3878,311,100640
12:18:27.899,16913,-140.625,328.125,-906.25,-0.11728612573401895,0.02809980095710871,-0.05009094953223726,-1826,-1643,-916,3878,311,100640
12:18:27.920,16914,-147.4609375,342.7734375,-938.4765625,-0.03787364476827696,0.05619960191421742,-0.04276056667386108,-1826,-1643,-916,3878,311,100640
12:18:27.941,16915,-138.671875,329.1015625,-947.265625,0.02809980095710871,0.058643062867009474,-0.03054326190990077,-1826,-1643,-916,3878,311,100640
12:18:27.951,16916,-127.9296875,322.265625,-965.8203125,0.02809980095710871,0.04153883619746505,-0.01832595714594046,-1826,-1643,-916,3878,311,100640
12:18:27.972,16917,-127.9296875,317.3828125,-991.2109375,-0.03298672286269283,0.007330382858376184,-0.0158824961931484,-1823,-1648,-921,3878,311,100640
12:18:27.992,16918,-125.9765625,333.984375,-965.8203125,-0.07941248096574201,-0.03054326190990077,-0.013439035240356337,-1823,-1648,-921,3878,311,100640
12:18:28.12,16919,-133.7890625,355.46875,-937.5,-0.11606439525762292,-0.03420845333908886,-0.025656340004316647,-1823,-1648,-921,3878,311,100640
12:18:28.33,16920,-142.578125,375.0,-929.6875,-0.09773843811168245,-0.04153883619746505,-0.04031710572106901,-1823,-1648,-921,3878,311,100640
12:18:28.43,16921,-131.8359375,361.328125,-874.0234375,0.0024434609527920616,-0.023212879051524585,-0.0635299847725936,-1823,-1648,-921,3878,311,100640
12:18:28.63,16922,-130.859375,332.03125,-820.3125,-0.014660765716752368,0.010995574287564277,-0.10506882097005865,-1819,-1649,-927,3878,311,100640
12:18:28.83,16923,-143.5546875,311.5234375,-786.1328125,-0.09407324668249437,0.04153883619746505,-0.14538592669112765,-1819,-1649,-927,3878,311,100640
12:18:28.103,16924,-144.53125,308.59375,-770.5078125,-0.09407324668249437,0.09162978572970232,-0.1466076571675237,-1819,-1649,-927,3878,311,100640
12:18:28.124,16925,-140.625,271.484375,-740.234375,-0.12950343049797927,0.1820378409830086,-0.1502728485967118,-1819,-1649,-927,3878,311,100640
12:18:28.134,16926,-138.671875,254.8828125,-735.3515625,-0.2235766771804736,0.2504547476611863,-0.11728612573401895,-1819,-1649,-927,3878,311,100640
12:18:28.154,16927,-137.6953125,273.4375,-775.390625,-0.2895501229058593,0.3274237676741363,-0.08796459430051422,-1806,-1650,-942,3872,311,100639
12:18:28.174,16928,-124.0234375,312.5,-840.8203125,-0.1820378409830086,0.395840674352314,-0.052534410485029326,-1806,-1650,-942,3872,311,100639
12:18:28.246,16929,-92.7734375,282.2265625,-882.8125,-0.07330382858376185,0.4276056667386108,-0.04276056667386108,-1806,-1650,-942,3872,311,100639
12:18:28.266,16930,-88.8671875,285.15625,-886.71875,-0.09773843811168245,0.41416663149825445,-0.021991148575128554,-1806,-1650,-942,3872,311,100639
12:18:28.287,16931,-75.1953125,334.9609375,-882.8125,-0.003665191429188092,0.40317105721069013,0.01710422666954443,-1804,-1648,-912,3872,311,100639
12:18:28.307,16932,-66.40625,328.125,-865.234375,0.1661553447898602,0.4202752838802346,0.026878070480712675,-1804,-1648,-912,3872,311,100639
12:18:28.317,16933,-42.96875,294.921875,-834.9609375,0.2431243648028101,0.47403142484165994,-0.008552113334772215,-1804,-1648,-912,3872,311,100639
12:18:28.338,16934,-13.671875,290.0390625,-780.2734375,0.16982053621904827,0.5094616086571448,-0.026878070480712675,-1804,-1648,-912,3872,311,100639
12:18:28.358,16935,3.90625,275.390625,-733.3984375,0.13316862192716736,0.5913175505756788,-0.04520402762665313,-1804,-1648,-912,3872,311,100639
12:18:28.379,16936,-39.0625,259.765625,-744.140625,0.05986479334340551,0.6805038753525892,-0.04276056667386108,-1783,-1649,-916,3872,311,100639
12:18:28.389,16937,-0.0,327.1484375,-754.8828125,-0.10140362954087055,0.7525859734599549,-0.04398229715025711,-1783,-1649,-916,3872,311,100639
12:18:28.410,16938,60.546875,336.9140625,-796.875,0.009773843811168246,0.8087855753741724,0.003665191429188092,-1783,-1649,-916,3872,311,100639
12:18:28.430,16939,47.8515625,299.8046875,-770.5078125,0.16126842288427604,0.8600982553828056,-0.03665191429188092,-1783,-1649,-916,3872,311,100639
12:18:28.450,16940,66.40625,253.90625,-759.765625,0.09651670763528641,0.9162978572970231,-0.10262536001726659,-1783,-1649,-916,3872,311,100639
12:18:28.470,16941,71.2890625,282.2265625,-849.609375,-0.0024434609527920616,0.9761626506404286,-0.09407324668249437,-1745,-1654,-893,3872,311,100639
12:18:28.481,16942,127.9296875,313.4765625,-915.0390625,0.09773843811168245,1.0225884087434776,-0.05009094953223726,-1745,-1654,-893,3872,311,100639
12:18:28.501,16943,139.6484375,274.4140625,-904.296875,0.16371188383706814,1.03114052207825,-0.039095375244672985,-1745,-1654,-893,3872,311,100639
12:18:28.521,16944,172.8515625,263.671875,-856.4453125,0.051312680008633295,1.0140362954087057,-0.05497787143782139,-1745,-1654,-893,3872,311,100639
12:18:28.542,16945,188.4765625,266.6015625,-860.3515625,-0.11362093430483088,0.994488607786369,-0.01832595714594046,-1711,-1662,-900,3872,311,100639
12:18:28.562,16946,221.6796875,317.3828125,-937.5,-0.04031710572106901,1.029918791601854,0.006108652381980153,-1711,-1662,-900,3872,311,100639
12:18:28.572,16947,224.609375,291.015625,-923.828125,0.07452555906015788,1.0604620535117548,0.014660765716752368,-1711,-1662,-900,3872,311,100639
