Timestamp,SampleNr,AccX [mg],AccY [mg],AccZ [mg],GyrX [rad/s],GyrY [rad/s],GyrZ [rad/s],MagX [mGs],MagY [mGs],-MagZ [mGs],Battery [mV],Temperature [0.1C],Pressure[Pa]
11:53:22.450,19248,83.0078125,-32.2265625,-1022.4609375,-0.008552113334772215,0.014660765716752368,-0.02809980095710871,-1890,-548,-30,4154,307,100609
11:53:22.460,19249,87.890625,-9.765625,-1023.4375,-0.03787364476827696,0.021991148575128554,-0.03298672286269283,-1881,-546,-27,4154,307,100609
11:53:22.481,19250,83.0078125,4.8828125,-1021.484375,0.008552113334772215,0.014660765716752368,-0.025656340004316647,-1888,-549,-33,4154,307,100609
11:53:22.501,19251,87.890625,-8.7890625,-1014.6484375,0.05497787143782139,-0.0012217304763960308,-0.01710422666954443,-1888,-549,-30,4154,307,100609
11:53:22.511,19252,85.9375,-32.2265625,-1008.7890625,0.0476474885794452,-0.006108652381980153,-0.010995574287564277,-1888,-549,-29,4154,307,100608
11:53:22.532,19253,92.7734375,-31.25,-1018.5546875,-0.05986479334340551,0.008552113334772215,-0.0024434609527920616,-1881,-551,-34,4154,307,100608
11:53:22.552,19254,87.890625,3.90625,-1025.390625,-0.0830776723949301,0.013439035240356337,0.0,-1887,-552,-26,4154,307,100608
11:53:22.573,19255,90.8203125,0.9765625,-1021.484375,0.03298672286269283,0.0158824961931484,-0.007330382858376184,-1891,-552,-36,4154,307,100608
11:53:22.594,19256,87.890625,-20.5078125,-1007.8125,0.07696902001294993,0.013439035240356337,-0.012217304763960306,-1891,-552,-31,4154,307,100608
11:53:22.604,19257,85.9375,-30.2734375,-1013.671875,0.04398229715025711,0.007330382858376184,-0.008552113334772215,-1889,-557,-27,4154,307,100608
11:53:22.625,19258,80.078125,-29.296875,-1013.671875,-0.01710422666954443,0.0024434609527920616,0.003665191429188092,-1891,-552,-30,4154,307,100608
11:53:22.645,19259,85.9375,-31.25,-1001.953125,-0.06841690667817772,0.010995574287564277,0.021991148575128554,-1890,-552,-32,4154,307,100608
11:53:22.666,19260,91.796875,-11.71875,-1005.859375,-0.08552113334772216,0.010995574287564277,0.0158824961931484,-1877,-545,-35,4154,307,100608
11:53:22.676,19261,87.890625,-3.90625,-1018.5546875,-0.003665191429188092,0.003665191429188092,0.0024434609527920616,-1893,-547,-23,4154,307,100608
