Timestamp,SampleNr,AccX [mg],AccY [mg],AccZ [mg],GyrX [rad/s],GyrY [rad/s],GyrZ [rad/s],MagX [mGs],MagY [mGs],-MagZ [mGs],Battery [mV],Temperature [0.1C],Pressure[Pa]
12:18:26.745,16323,-148.4375,496.09375,-857.421875,0.021991148575128554,-0.019547687622336492,-0.01832595714594046,-2326,-2082,-2095,3814,320,100690
12:18:26.755,16324,-155.2734375,490.234375,-845.703125,-0.048869219055841226,-0.025656340004316647,0.003665191429188092,-2333,-2085,-2092,3814,320,100690
12:18:26.776,16325,-144.53125,505.859375,-841.796875,-0.07086036763096978,-0.012217304763960306,0.0012217304763960308,-2334,-2079,-2111,3814,320,100690
12:18:26.796,16326,-158.203125,520.5078125,-838.8671875,0.0024434609527920616,-0.01832595714594046,0.003665191429188092,-2334,-2080,-2103,3814,320,100690
12:18:26.806,16327,-157.2265625,525.390625,-846.6796875,0.051312680008633295,-0.01832595714594046,0.007330382858376184,-2323,-2077,-2094,3814,320,100690
12:18:26.827,16328,-149.4140625,494.140625,-850.5859375,0.04398229715025711,-0.039095375244672985,0.0024434609527920616,-2334,-2082,-2102,3814,320,100690
12:18:26.847,16329,-150.390625,487.3046875,-833.984375,-0.014660765716752368,-0.01710422666954443,0.0024434609527920616,-2329,-2081,-2095,3814,320,100690
12:18:26.868,16330,-149.4140625,495.1171875,-827.1484375,-0.01832595714594046,-0.0024434609527920616,0.004886921905584123,-2332,-2080,-2106,3814,320,100690
12:18:26.889,16331,-160.15625,506.8359375,-843.75,-0.03054326190990077,-0.003665191429188092,0.012217304763960306,-2338,-2082,-2099,3814,320,100690
12:18:26.899,16332,-151.3671875,512.6953125,-847.65625,0.012217304763960306,-0.013439035240356337,0.008552113334772215,-2336,-2080,-2091,3814,320,100690
12:18:26.919,16333,-149.4140625,527.34375,-832.03125,0.03543018381548489,0.0012217304763960308,0.01710422666954443,-2336,-2084,-2083,3814,320,100690
12:18:26.940,16334,-164.0625,503.90625,-844.7265625,0.04031710572106901,-0.0012217304763960308,0.013439035240356337,-2335,-2080,-2097,3814,320,100690
12:18:26.960,16335,-151.3671875,465.8203125,-845.703125,-0.039095375244672985,-0.0024434609527920616,-0.0012217304763960308,-2331,-2085,-2094,3814,320,100690
12:18:26.970,16336,-162.109375,509.765625,-843.75,-0.07330382858376185,-0.003665191429188092,0.026878070480712675,-2332,-2082,-2093,3814,320,100690
12:18:26.991,16337,-151.3671875,512.6953125,-829.1015625,0.0,0.003665191429188092,0.013439035240356337,-2334,-2076,-2093,3814,320,100690
12:18:27.11,16338,-164.0625,501.953125,-842.7734375,0.03298672286269283,0.013439035240356337,0.01832595714594046,-2330,-2079,-2087,3814,320,100690
12:18:27.32,16339,-151.3671875,504.8828125,-834.9609375,-0.012217304763960306,0.007330382858376184,0.0158824961931484,-2332,-2078,-2101,3814,320,100690
12:18:27.52,16340,-147.4609375,499.0234375,-843.75,-0.039095375244672985,-0.006108652381980153,0.023212879051524585,-2329,-2077,-2093,3814,320,100690
12:18:27.63,16341,-151.3671875,512.6953125,-854.4921875,-0.03543018381548489,0.009773843811168246,0.03054326190990077,-2320,-2075,-2100,3814,320,100690
12:18:27.83,16342,-164.0625,525.390625,-841.796875,-0.021991148575128554,0.0012217304763960308,0.019547687622336492,-2326,-2075,-2099,3814,320,100690
12:18:27.103,16343,-147.4609375,503.90625,-828.125,-0.019547687622336492,0.003665191429188092,0.004886921905584123,-2335,-2077,-2097,3814,320,100690
12:18:27.123,16344,-150.390625,510.7421875,-845.703125,0.010995574287564277,-0.0024434609527920616,0.004886921905584123,-2336,-2074,-2094,3814,320,100690
12:18:27.143,16345,-148.4375,509.765625,-846.6796875,-0.013439035240356337,-0.0012217304763960308,0.009773843811168246,-2330,-2075,-2101,3814,320,100690
12:18:27.154,16346,-148.4375,513.671875,-850.5859375,-0.01832595714594046,0.013439035240356337,0.0,-2330,-2079,-2105,3814,320,100690
12:18:27.174,16347,-146.484375,513.671875,-846.6796875,-0.004886921905584123,0.0158824961931484,0.0,-2329,-2078,-2098,3814,320,100690
12:18:27.195,16348,-150.390625,499.0234375,-843.75,0.01832595714594046,0.004886921905584123,-0.013439035240356337,-2328,-2077,-2099,3814,320,100690
12:18:27.215,16349,-150.390625,518.5546875,-835.9375,-0.0158824961931484,0.0012217304763960308,-0.004886921905584123,-2335,-2082,-2096,3814,320,100690
12:18:27.226,16350,-148.4375,504.8828125,-841.796875,-0.024434609527920613,-0.0012217304763960308,0.0024434609527920616,-2338,-2079,-2090,3814,320,100690
12:18:27.246,16351,-148.4375,502.9296875,-850.5859375,-0.03665191429188092,-0.004886921905584123,-0.013439035240356337,-2331,-2079,-2098,3814,320,100690
12:18:27.267,16352,-151.3671875,530.2734375,-853.515625,-0.003665191429188092,-0.014660765716752368,-0.003665191429188092,-2330,-2079,-2092,3820,320,100687
12:18:27.287,16353,-148.4375,509.765625,-849.609375,0.01710422666954443,-0.013439035240356337,-0.009773843811168246,-2332,-2075,-2097,3820,320,100687
12:18:27.308,16354,-146.484375,500.9765625,-863.28125,0.01832595714594046,-0.020769418098732523,-0.0024434609527920616,-2333,-2079,-2095,3820,320,100687
12:18:27.318,16355,-154.296875,523.4375,-849.609375,-0.02809980095710871,0.0,-0.003665191429188092,-2312,-2071,-2085,3820,320,100687
12:18:27.339,16356,-151.3671875,513.671875,-848.6328125,-0.026878070480712675,-0.0476474885794452,-0.003665191429188092,-2331,-2078,-2090,3820,320,100687
12:18:27.359,16357,-148.4375,521.484375,-847.65625,0.003665191429188092,-0.04520402762665313,-0.019547687622336492,-2329,-2078,-2094,3820,320,100687
12:18:27.380,16358,-158.203125,522.4609375,-847.65625,0.024434609527920613,-0.05742133239061345,-0.014660765716752368,-2332,-2078,-2085,3820,320,100687
12:18:27.390,16359,-151.3671875,524.4140625,-849.609375,0.0476474885794452,-0.029321531433504737,-0.03665191429188092,-2334,-2077,-2101,3820,320,100687
12:18:27.410,16360,-153.3203125,500.0,-834.9609375,0.04153883619746505,-0.05619960191421742,-0.04398229715025711,-2335,-2086,-2091,3820,320,100687
12:18:27.431,16361,-156.25,499.0234375,-848.6328125,0.01710422666954443,-0.039095375244672985,-0.04642575810304917,-2332,-2077,-2098,3820,320,100687
12:18:27.451,16362,-154.296875,512.6953125,-835.9375,-0.04153883619746505,-0.02809980095710871,-0.03420845333908886,-2318,-2078,-2093,3820,320,100687
12:18:27.471,16363,-154.296875,513.671875,-820.3125,-0.025656340004316647,-0.010995574287564277,-0.03665191429188092,-2335,-2082,-2100,3820,320,100687
12:18:27.482,16364,-163.0859375,498.046875,-818.359375,-0.020769418098732523,-0.013439035240356337,-0.0317649923862968,-2331,-2079,-2104,3820,320,100687
