Timestamp,SampleNr,AccX [mg],AccY [mg],AccZ [mg],GyrX [rad/s],GyrY [rad/s],GyrZ [rad/s],MagX [mGs],MagY [mGs],-MagZ [mGs],Battery [mV],Temperature [0.1C],Pressure[Pa]
12:14:12.220,4289,133.7890625,156.25,-997.0703125,0.0158824961931484,0.023212879051524585,0.0,-1855,-481,-15,4124,310,100603
12:14:12.230,4290,129.8828125,155.2734375,-997.0703125,0.019547687622336492,0.01710422666954443,-0.006108652381980153,-1857,-478,-13,4124,310,100603
12:14:12.250,4291,131.8359375,146.484375,-994.140625,0.0158824961931484,0.012217304763960306,0.0,-1854,-476,-18,4124,310,100603
12:14:12.271,4292,132.8125,152.34375,-990.234375,-0.013439035240356337,0.019547687622336492,0.007330382858376184,-1857,-480,-12,4124,310,100603
12:14:12.291,4293,132.8125,150.390625,-991.2109375,-0.0317649923862968,0.012217304763960306,-0.004886921905584123,-1851,-476,-19,4124,310,100603
12:14:12.302,4294,129.8828125,159.1796875,-997.0703125,-0.021991148575128554,0.008552113334772215,-0.019547687622336492,-1848,-475,-18,4124,310,100603
12:14:12.322,4295,133.7890625,161.1328125,-1013.671875,-0.004886921905584123,0.0012217304763960308,-0.03420845333908886,-1854,-480,-19,4124,310,100603
12:14:12.342,4296,134.765625,162.109375,-1025.390625,0.01832595714594046,0.004886921905584123,-0.03054326190990077,-1854,-473,-15,4124,310,100603
12:14:12.363,4297,130.859375,159.1796875,-1019.53125,0.03787364476827696,0.014660765716752368,-0.01832595714594046,-1858,-476,-9,4124,310,100603
12:14:12.383,4298,127.9296875,147.4609375,-1012.6953125,0.020769418098732523,0.0158824961931484,-0.010995574287564277,-1858,-474,-18,4124,310,100603
12:14:12.393,4299,127.9296875,150.390625,-1006.8359375,-0.024434609527920613,0.03054326190990077,0.0,-1857,-480,-15,4124,310,100603
12:14:12.414,4300,137.6953125,162.109375,-1000.9765625,-0.04276056667386108,0.03298672286269283,0.0,-1858,-478,-10,4124,310,100603
12:14:12.434,4301,137.6953125,155.2734375,-1012.6953125,0.02809980095710871,0.03543018381548489,-0.012217304763960306,-1850,-473,-10,4124,310,100603
12:14:12.454,4302,136.71875,150.390625,-1007.8125,0.03420845333908886,0.023212879051524585,-0.014660765716752368,-1856,-477,-22,4124,310,100606
12:14:12.474,4303,133.7890625,148.4375,-995.1171875,0.01710422666954443,0.025656340004316647,-0.01710422666954443,-1858,-479,-10,4124,310,100606
12:14:12.504,4304,128.90625,153.3203125,-997.0703125,-0.01710422666954443,0.03787364476827696,-0.023212879051524585,-1851,-476,-14,4124,310,100606
12:14:12.525,4305,133.7890625,161.1328125,-993.1640625,-0.024434609527920613,0.0317649923862968,-0.02809980095710871,-1838,-478,-20,4124,310,100606
12:14:12.545,4306,138.671875,162.109375,-994.140625,-0.026878070480712675,0.039095375244672985,-0.021991148575128554,-1853,-477,-21,4124,310,100606
12:14:12.565,4307,136.71875,175.78125,-987.3046875,-0.014660765716752368,0.0317649923862968,-0.01710422666954443,-1831,-468,-23,4124,310,100606
12:14:12.575,4308,138.671875,174.8046875,-983.3984375,0.021991148575128554,0.025656340004316647,-0.01832595714594046,-1838,-468,-13,4124,310,100606
12:14:12.595,4309,135.7421875,165.0390625,-983.3984375,0.03298672286269283,0.0158824961931484,-0.0012217304763960308,-1856,-479,-16,4124,310,100606
12:14:12.616,4310,135.7421875,163.0859375,-982.421875,0.0,0.013439035240356337,0.006108652381980153,-1854,-475,-27,4124,310,100606
12:14:12.636,4311,137.6953125,159.1796875,-990.234375,-0.01710422666954443,0.009773843811168246,0.014660765716752368,-1851,-474,-19,4124,310,100606
12:14:12.646,4312,140.625,161.1328125,-989.2578125,-0.023212879051524585,0.009773843811168246,0.01710422666954443,-1843,-470,-15,4124,310,100606
12:14:12.667,4313,141.6015625,162.109375,-993.1640625,0.0024434609527920616,0.021991148575128554,0.004886921905584123,-1859,-482,-16,4124,310,100606
12:14:12.688,4314,137.6953125,155.2734375,-996.09375,0.03787364476827696,0.01710422666954443,0.0,-1858,-480,-18,4124,310,100606
12:14:12.708,4315,133.7890625,149.4140625,-1006.8359375,0.03054326190990077,-0.0012217304763960308,-0.006108652381980153,-1841,-475,-15,4124,310,100606
12:14:12.729,4316,130.859375,146.484375,-1000.0,0.023212879051524585,-0.0012217304763960308,0.0024434609527920616,-1852,-482,-19,4124,310,100606
12:14:12.739,4317,136.71875,150.390625,-1006.8359375,0.007330382858376184,0.01710422666954443,-0.006108652381980153,-1859,-478,-27,4124,310,100606
12:14:12.760,4318,127.9296875,154.296875,-1014.6484375,0.03420845333908886,0.01710422666954443,-0.010995574287564277,-1858,-477,-20,4124,310,100606
12:14:12.780,4319,130.859375,147.4609375,-1006.8359375,0.021991148575128554,0.02809980095710871,0.003665191429188092,-1855,-480,-21,4124,310,100606
12:14:12.800,4320,130.859375,143.5546875,-1005.859375,-0.01710422666954443,0.029321531433504737,0.003665191429188092,-1849,-479,-21,4124,310,100606
12:14:12.810,4321,144.53125,156.25,-1004.8828125,-0.025656340004316647,0.03054326190990077,-0.0012217304763960308,-1850,-480,-28,4124,310,100606
12:14:12.831,4322,140.625,159.1796875,-996.09375,0.020769418098732523,0.026878070480712675,-0.01832595714594046,-1847,-475,-19,4124,310,100606
12:14:12.851,4323,136.71875,149.4140625,-993.1640625,0.04398229715025711,0.025656340004316647,-0.01832595714594046,-1853,-475,-22,4124,310,100606
12:14:12.871,4324,134.765625,151.3671875,-994.140625,0.02809980095710871,0.023212879051524585,-0.01710422666954443,-1855,-480,-22,4124,310,100606
12:14:12.892,4325,134.765625,143.5546875,-993.1640625,0.01832595714594046,0.01832595714594046,-0.01710422666954443,-1854,-483,-14,4124,310,100606
12:14:12.902,4326,136.71875,153.3203125,-986.328125,-0.007330382858376184,0.03054326190990077,-0.0024434609527920616,-1853,-479,-13,4124,310,100606
12:14:12.922,4327,138.671875,157.2265625,-993.1640625,0.0012217304763960308,0.021991148575128554,-0.008552113334772215,-1850,-483,-16,4124,310,100606
12:14:12.943,4328,142.578125,155.2734375,-986.328125,0.003665191429188092,0.024434609527920613,-0.003665191429188092,-1857,-472,-32,4124,310,100606
12:14:12.995,4329,136.71875,153.3203125,-985.3515625,-0.008552113334772215,0.014660765716752368,-0.010995574287564277,-1844,-474,-19,4124,310,100606
12:14:13.16,4330,141.6015625,158.203125,-986.328125,-0.008552113334772215,0.003665191429188092,0.0012217304763960308,-1857,-475,-12,4124,310,100606
12:14:13.37,4331,142.578125,155.2734375,-983.3984375,0.0012217304763960308,0.009773843811168246,0.006108652381980153,-1850,-476,-18,4124,310,100606
12:14:13.58,4332,137.6953125,155.2734375,-993.1640625,0.009773843811168246,0.010995574287564277,0.0012217304763960308,-1852,-478,-19,4124,310,100606
12:14:13.68,4333,139.6484375,153.3203125,-999.0234375,0.021991148575128554,0.004886921905584123,0.0024434609527920616,-1847,-478,-21,4124,310,100606
