Timestamp,SampleNr,AccX [mg],AccY [mg],AccZ [mg],GyrX [rad/s],GyrY [rad/s],GyrZ [rad/s],MagX [mGs],MagY [mGs],-MagZ [mGs],Battery [mV],Temperature [0.1C],Pressure[Pa]
11:53:22.450,19167,-37.109375,161.1328125,-1000.9765625,-0.048869219055841226,-0.0671951762017817,-0.021991148575128554,-1777,-1722,-911,3902,307,100637
11:53:22.470,19168,-37.109375,160.15625,-1000.9765625,-0.039095375244672985,-0.08552113334772216,-0.0317649923862968,-1776,-1725,-915,3902,307,100637
11:53:22.491,19169,-37.109375,166.015625,-995.1171875,-0.0635299847725936,-0.0989601685880785,-0.03420845333908886,-1776,-1725,-915,3902,307,100637
11:53:22.512,19170,-31.25,165.0390625,-987.3046875,-0.05742133239061345,-0.0989601685880785,-0.04031710572106901,-1776,-1725,-915,3902,307,100637
11:53:22.522,19171,-35.15625,160.15625,-973.6328125,-0.08429940287132612,-0.08796459430051422,-0.0635299847725936,-1776,-1725,-915,3902,307,100637
11:53:22.542,19172,-39.0625,157.2265625,-968.75,-0.09040805525330627,-0.09651670763528641,-0.052534410485029326,-1773,-1723,-929,3902,307,100637
11:53:22.563,19173,-38.0859375,157.2265625,-981.4453125,-0.08429940287132612,-0.08552113334772216,-0.07696902001294993,-1773,-1723,-929,3902,307,100637
11:53:22.583,19174,-34.1796875,134.765625,-977.5390625,-0.0867428638241182,-0.08796459430051422,-0.0635299847725936,-1773,-1723,-929,3902,307,100637
11:53:22.604,19175,-38.0859375,146.484375,-976.5625,-0.1075122819228507,-0.08918632477691024,-0.051312680008633295,-1773,-1723,-929,3902,307,100637
11:53:22.614,19176,-35.15625,150.390625,-979.4921875,-0.11972958668681102,-0.09773843811168245,-0.048869219055841226,-1773,-1723,-929,3902,307,100637
11:53:22.635,19177,-33.203125,150.390625,-975.5859375,-0.11972958668681102,-0.09162978572970232,-0.04276056667386108,-1771,-1728,-906,3902,307,100637
11:53:22.655,19178,-46.875,159.1796875,-981.4453125,-0.1111774733520388,-0.07819075048934597,-0.05497787143782139,-1771,-1728,-906,3902,307,100637
11:53:22.676,19179,-43.9453125,156.25,-961.9140625,-0.06597344572538566,-0.05742133239061345,-0.06475171524898964,-1771,-1728,-906,3902,307,100637
11:53:22.686,19180,-35.15625,143.5546875,-971.6796875,-0.04398229715025711,-0.06597344572538566,-0.06597344572538566,-1771,-1728,-906,3902,307,100637
11:53:22.706,19181,-45.8984375,129.8828125,-976.5625,-0.13805554383275148,-0.06841690667817772,-0.03787364476827696,-1771,-1728,-906,3902,307,100637
11:53:22.727,19182,-46.875,159.1796875,-995.1171875,-0.1466076571675237,-0.0635299847725936,-0.026878070480712675,-1778,-1722,-915,3902,307,100637
11:53:22.767,19183,-41.9921875,165.0390625,-986.328125,-0.07330382858376185,-0.06597344572538566,-0.026878070480712675,-1778,-1722,-915,3902,307,100637
11:53:22.777,19184,-36.1328125,156.25,-995.1171875,-0.03054326190990077,-0.07574728953655392,-0.026878070480712675,-1778,-1722,-915,3902,307,100637
11:53:22.798,19185,-45.8984375,152.34375,-998.046875,-0.08063421144213802,-0.07452555906015788,-0.03543018381548489,-1778,-1722,-915,3902,307,100637
11:53:22.818,19186,-41.015625,162.109375,-998.046875,-0.10995574287564278,-0.08063421144213802,-0.04276056667386108,-1773,-1718,-905,3902,307,100637
11:53:22.838,19187,-41.015625,169.921875,-994.140625,-0.10629055144645469,-0.08552113334772216,-0.03665191429188092,-1773,-1718,-905,3902,307,100637
11:53:22.859,19188,-49.8046875,164.0625,-997.0703125,-0.07330382858376185,-0.07330382858376185,-0.02809980095710871,-1773,-1718,-905,3902,307,100637
11:53:22.869,19189,-40.0390625,150.390625,-1005.859375,-0.05497787143782139,-0.09040805525330627,-0.025656340004316647,-1773,-1718,-905,3902,307,100637
11:53:22.889,19190,-34.1796875,153.3203125,-980.46875,-0.09407324668249437,-0.09407324668249437,-0.0317649923862968,-1773,-1718,-905,3902,307,100637
11:53:22.910,19191,-44.921875,163.0859375,-968.75,-0.13683381335635544,-0.0989601685880785,-0.03787364476827696,-1766,-1714,-923,3902,307,100637
11:53:22.930,19192,-45.8984375,181.640625,-979.4921875,-0.1111774733520388,-0.11728612573401895,-0.05742133239061345,-1766,-1714,-923,3902,307,100637
11:53:22.940,19193,-43.9453125,172.8515625,-972.65625,-0.05619960191421742,-0.09285151620609834,-0.06597344572538566,-1766,-1714,-923,3902,307,100637
